Date,Worker_ID,Worker_Name,Primary_Skill,Secondary_Skill,Shift_Type,Attendance_Status,Regular_Hours,Overtime_Hours,Overtime_Rate_INR_per_Hour,Overtime_Payout_INR,Weekly_Holiday,PPE_Required,Insurance_Coverage_Basis_INR,Safety_Training_Status,Site_Role
2026-07-01,W-001,Worker 01,Masonry,Blockwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-042,Worker 42,Plumbing,Drainage Work,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-042,Worker 42,Plumbing,Drainage Work,Overtime,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-042,Worker 42,Plumbing,Drainage Work,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-042,Worker 42,Plumbing,Drainage Work,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-042,Worker 42,Plumbing,Drainage Work,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-043,Worker 43,Equipment Operation,Excavator Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-044,Worker 44,Equipment Operation,Concrete Pump Operation,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-045,Worker 45,General Labour,Material Handling,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-045,Worker 45,General Labour,Material Handling,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-045,Worker 45,General Labour,Material Handling,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-045,Worker 45,General Labour,Material Handling,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-045,Worker 45,General Labour,Material Handling,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-045,Worker 45,General Labour,Material Handling,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
